LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
1512,Jul,17,21:23:20,combo,ftpd,25042.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1513,Jul,17,21:23:20,combo,ftpd,25033.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1514,Jul,17,21:23:20,combo,ftpd,25043.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1515,Jul,17,21:23:20,combo,ftpd,25034.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1516,Jul,17,21:23:20,combo,ftpd,25036.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1517,Jul,17,21:23:20,combo,ftpd,25037.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1518,Jul,17,21:23:23,combo,ftpd,25044.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}
```","connection from {ip} at {date}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,of 'login incorrect; user=<*> dom=<*>' is 'login incorrect; user=<*> dom=<*>' The
1519,Jul,17,21:23:24,combo,ftpd,25045.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({country}) at {date}
```","connection from {ip} at {date}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*> dom=<*>' is 'login incorrect; user=<*> dom=<*>' The
1520,Jul,17,21:23:24,combo,ftpd,25046.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({country}) at {date}
```","connection from {ip} at {date}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*> dom=<*>' is 'login incorrect; user=<*> dom=<*>' The
1521,Jul,17,21:23:24,combo,ftpd,25047.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({country}) at {date}
```","connection from {ip} at {date}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*> dom=<*>' is 'login incorrect; user=<*> dom=<*>' The
1522,Jul,17,21:23:24,combo,ftpd,25048.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({country}) at {date}
```","connection from {ip} at {date}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'
The template of 'login incorrect; user=root dom=/dev/console' is 'login incorrect; user={user} dom={dom}'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login incorrect; user=<*> dom=<*>' is 'login incorrect; user=<*> dom=<*>' The
